0.713650, -0.000000,
0.713650, -0.000000,
0.713650, -0.000000,
0.721668, -0.000000,
0.721668, -0.000000,
0.721668, -0.000000,
0.729869, -0.000000,
0.729869, -0.000000,
0.729869, -0.000000,
0.738259, -0.000000,
0.738259, -0.000000,
0.738259, -0.000000,
0.746843, -0.000000,
0.746843, -0.000000,
0.746843, -0.000000,
0.755629, -0.000000,
0.755629, -0.000000,
0.755629, -0.000000,
0.764625, -0.000000,
0.764625, -0.000000,
0.764625, -0.000000,
0.773837, -0.000000,
0.773837, -0.000000,
0.773837, -0.000000,
0.783274, -0.000000,
0.783274, -0.000000,
0.783274, -0.000000,
0.792944, -0.000000,
0.792944, -0.000000,
0.792944, -0.000000,
0.802856, -0.000000,
0.802856, -0.000000,
0.802856, -0.000000,
0.813019, -0.000000,
0.813019, -0.000000,
0.813019, -0.000000,
0.823442, -0.000000,
0.823442, -0.000000,
0.823442, -0.000000,
0.834136, -0.000000,
0.834136, -0.000000,
0.834136, -0.000000,
0.845112, -0.000000,
0.845112, -0.000000,
0.845112, -0.000000,
0.856380, -0.000000,
0.856380, -0.000000,
0.856380, -0.000000,
0.867953, -0.000000,
0.867953, -0.000000,
0.867953, -0.000000,
0.879842, -0.000000,
0.879842, -0.000000,
0.879842, -0.000000,
0.892062, -0.000000,
0.892062, -0.000000,
0.892062, -0.000000,
0.904627, -0.000000,
0.904627, -0.000000,
0.904627, -0.000000,
0.917550, -0.000000,
0.917550, -0.000000,
0.917550, -0.000000,
0.930848, -0.000000,
0.930848, -0.000000,
0.930848, -0.000000,
0.944537, -0.000000,
0.944537, -0.000000,
0.944537, -0.000000,
0.958634, -0.000000,
0.958634, -0.000000,
0.958634, -0.000000,
0.973159, -0.000000,
0.973159, -0.000000,
0.973159, -0.000000,
0.988131, -0.000000,
0.988131, -0.000000,
0.988131, -0.000000,
1.003570, -0.000000,
1.003570, -0.000000,
1.003570, -0.000000,
1.019500, -0.000000,
1.019500, -0.000000,
1.019500, -0.000000,
1.035943, -0.000000,
1.035943, -0.000000,
1.035943, -0.000000,
1.052926, -0.000000,
1.052926, -0.000000,
1.052926, -0.000000,
1.070475, -0.000000,
1.070475, -0.000000,
1.070475, -0.000000,
1.088619, -0.000000,
1.088619, -0.000000,
1.088619, -0.000000,
1.107388, -0.000000,
1.107388, -0.000000,
1.107388, -0.000000,
1.126816, -0.000000,
1.126816, -0.000000,
1.126816, -0.000000,
1.146937, -0.000000,
1.146937, -0.000000,
1.146937, -0.000000,
1.167791, -0.000000,
1.167791, -0.000000,
1.167791, -0.000000,
1.189417, -0.000000,
1.189417, -0.000000,
1.189417, -0.000000,
1.211858, -0.000000,
1.211858, 0.000041,
1.211858, -0.000000,
1.235163, -0.000000,
1.235163, -0.000000,
1.235163, -0.000000,
1.259382, 0.000281,
1.259382, -0.000000,
1.259382, -0.000000,
1.284570, -0.000000,
1.284570, -0.000000,
1.284570, 0.000020,
1.310786, -0.000000,
1.310786, -0.000000,
1.310786, -0.000000,
1.338094, 0.000042,
1.338094, -0.000000,
1.338094, -0.000000,
1.366564, 0.000382,
1.366564, -0.000000,
1.366564, -0.000000,
1.396272, -0.000000,
1.396272, -0.000000,
1.396272, 0.000068,
1.427300, -0.000000,
1.427300, 0.000575,
1.427300, -0.000000,
1.459739, 0.000001,
1.459739, 0.000396,
1.459739, -0.000000,
1.493686, 0.000000,
1.493686, 0.000007,
1.493686, 0.005013,
1.529250, 0.000001,
1.529250, -0.000000,
1.529250, -0.000000,
1.566549, 0.000360,
1.566549, 0.003162,
1.566549, 0.001121,
1.605712, 0.004731,
1.605712, 0.000030,
1.605712, 0.001847,
1.646884, 0.010612,
1.646884, 0.001035,
1.646884, 0.003977,
1.690224, 0.000030,
1.690224, 0.025873,
1.690224, 0.026096,
1.735905, 0.029219,
1.735905, 0.030184,
1.735905, 0.022388,
1.784125, 0.034131,
1.784125, 0.034078,
1.784125, 0.035131,
1.835100, 0.038153,
1.835100, 0.037163,
1.835100, 0.038186,
1.889073, 0.042911,
1.889073, 0.045006,
1.889073, 0.042832,
1.946318, 0.047929,
1.946318, 0.047877,
1.946318, 0.047784,
2.007140, 0.053732,
2.007140, 0.053715,
2.007140, 0.054339,
2.071887, 0.061674,
2.071887, 0.059014,
2.071887, 0.059852,
2.140950, 0.067532,
2.140950, 0.066481,
2.140950, 0.064818,
2.214776, 0.073253,
2.214776, 0.071438,
2.214776, 0.070730,
2.293875, 0.080613,
2.293875, 0.081000,
2.293875, 0.079700,
2.378833, 0.088881,
2.378833, 0.088665,
2.378833, 0.087864,
2.470327, 0.097071,
2.470327, 0.097619,
2.470327, 0.097063,
2.569140, 0.108063,
2.569140, 0.107201,
2.569140, 0.106875,
2.
